,County,County Code,Year,Year Code,Cause of death,Deaths,Population,Crude Rate
5855,"Will County, IL",17197,2016,2016,Cerebral atherosclerosis,22,689529,3
5856,"Will County, IL",17197,2016,2016,"Cerebrovascular disease, unspecified",33,689529,4
5857,"Will County, IL",17197,2016,2016,"Sequelae of stroke, not specified as haemorrhage or infarction",17,689529,0
5858,"Will County, IL",17197,2016,2016,Sequelae of other and unspecified cerebrovascular diseases,11,689529,0
5859,"Will County, IL",17197,2016,2016,Generalized and unspecified atherosclerosis,19,689529,0
5860,"Will County, IL",17197,2016,2016,"Pneumonia, unspecified",76,689529,11
5861,"Will County, IL",17197,2016,2016,"Emphysema, unspecified",10,689529,0
5862,"Will County, IL",17197,2016,2016,Chronic obstructive pulmonary disease with acute lower respiratory infection,27,689529,3
5863,"Will County, IL",17197,2016,2016,"Chronic obstructive pulmonary disease, unspecified",195,689529,28
5864,"Will County, IL",17197,2016,2016,Pneumonitis due to food and vomit,34,689529,4
5865,"Will County, IL",17197,2016,2016,Other interstitial pulmonary diseases with fibrosis,21,689529,3
5866,"Will County, IL",17197,2016,2016,Other and unspecified intestinal obstruction,12,689529,0
5867,"Will County, IL",17197,2016,2016,Alcoholic cirrhosis of liver,18,689529,0
5868,"Will County, IL",17197,2016,2016,Other and unspecified cirrhosis of liver,35,689529,5
5869,"Will County, IL",17197,2016,2016,"Gastrointestinal haemorrhage, unspecified",10,689529,0
5870,"Will County, IL",17197,2016,2016,"Acute renal failure, unspecified",20,689529,2
5871,"Will County, IL",17197,2016,2016,"Chronic kidney disease, stage 5",45,689529,6
5872,"Will County, IL",17197,2016,2016,"Chronic renal failure, unspecified",22,689529,3
5873,"Will County, IL",17197,2016,2016,Unspecified renal failure,26,689529,3
5874,"Will County, IL",17197,2016,2016,"Urinary tract infection, site not specified",19,689529,0
5875,"Will County, IL",17197,2016,2016,Extreme immaturity,14,689529,0
5876,"Will County, IL",17197,2016,2016,Other lack of expected normal physiological development,33,689529,4
5877,"Will County, IL",17197,2016,2016,"Person injured in unspecified motor-vehicle accident, traffic",19,689529,0
5878,"Will County, IL",17197,2016,2016,Unspecified fall,25,689529,3
5879,"Will County, IL",17197,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",90,689529,13
5880,"Will County, IL",17197,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",27,689529,3
5881,"Will County, IL",17197,2016,2016,"Intentional self-harm by hanging, strangulation and suffocation",19,689529,0
5882,"Will County, IL",17197,2016,2016,Intentional self-harm by other and unspecified firearm discharge,31,689529,4
5883,"Will County, IL",17197,2016,2016,Assault by other and unspecified firearm discharge,17,689529,0
5884,"Will County, IL",17197,2017,2017,"Septicaemia, unspecified",69,692661,10
5885,"Will County, IL",17197,2017,2017,"Oesophagus, unspecified - Malignant neoplasms",31,692661,4
5886,"Will County, IL",17197,2017,2017,"Stomach, unspecified - Malignant neoplasms",23,692661,3
5887,"Will County, IL",17197,2017,2017,"Colon, unspecified - Malignant neoplasms",63,692661,9
5888,"Will County, IL",17197,2017,2017,Malignant neoplasm of rectum,12,692661,0
5889,"Will County, IL",17197,2017,2017,Liver cell carcinoma - Malignant neoplasms,11,692661,0
5890,"Will County, IL",17197,2017,2017,Intrahepatic bile duct carcinoma - Malignant neoplasms,20,692661,2
5891,"Will County, IL",17197,2017,2017,"Liver, unspecified - Malignant neoplasms",17,692661,0
5892,"Will County, IL",17197,2017,2017,"Pancreas, unspecified - Malignant neoplasms",81,692661,11
5893,"Will County, IL",17197,2017,2017,"Bronchus or lung, unspecified - Malignant neoplasms",278,692661,40
5894,"Will County, IL",17197,2017,2017,"Malignant melanoma of skin, unspecified - Malignant neoplasms",14,692661,0
5895,"Will County, IL",17197,2017,2017,"Breast, unspecified - Malignant neoplasms",57,692661,8
5896,"Will County, IL",17197,2017,2017,Malignant neoplasm of ovary,39,692661,5
5897,"Will County, IL",17197,2017,2017,Malignant neoplasm of prostate,58,692661,8
5898,"Will County, IL",17197,2017,2017,"Malignant neoplasm of kidney, except renal pelvis",25,692661,3
5899,"Will County, IL",17197,2017,2017,"Bladder, unspecified - Malignant neoplasms",30,692661,4
5900,"Will County, IL",17197,2017,2017,"Brain, unspecified - Malignant neoplasms",38,692661,5
5901,"Will County, IL",17197,2017,2017,Malignant neoplasm without specification of site,37,692661,5
5902,"Will County, IL",17197,2017,2017,"Non-Hodgkin lymphoma, unspecified type",35,692661,5
5903,"Will County, IL",17197,2017,2017,Multiple myeloma - Malignant neoplasms,31,692661,4
5904,"Will County, IL",17197,2017,2017,Acute myeloid leukaemia - Malignant neoplasms,19,692661,0
5905,"Will County, IL",17197,2017,2017,"Non-insulin-dependent diabetes mellitus, with renal complications",10,692661,0
5906,"Will County, IL",17197,2017,2017,"Non-insulin-dependent diabetes mellitus, without complications",22,692661,3
5907,"Will County, IL",17197,2017,2017,"Unspecified diabetes mellitus, with renal complications",28,692661,4
5908,"Will County, IL",17197,2017,2017,"Unspecified diabetes mellitus, without complications",38,692661,5
5909,"Will County, IL",17197,2017,2017,"Obesity, unspecified",15,692661,0
5910,"Will County, IL",17197,2017,2017,"Hyperlipidaemia, unspecified",23,692661,3
5911,"Will County, IL",17197,2017,2017,"Vascular dementia, unspecified",28,692661,4
5912,"Will County, IL",17197,2017,2017,Unspecified dementia,217,692661,31
5913,"Will County, IL",17197,2017,2017,Motor neuron disease,13,692661,0
5914,"Will County, IL",17197,2017,2017,Parkinson disease,66,692661,9
5915,"Will County, IL",17197,2017,2017,"Alzheimer disease, unspecified",156,692661,22
5916,"Will County, IL",17197,2017,2017,Multiple sclerosis,11,692661,0
5917,"Will County, IL",17197,2017,2017,Essential (primary) hypertension,24,692661,3
5918,"Will County, IL",17197,2017,2017,Hypertensive heart disease with (congestive) heart failure,30,692661,4
5919,"Will County, IL",17197,2017,2017,Hypertensive heart disease without (congestive) heart failure,41,692661,5
5920,"Will County, IL",17197,2017,2017,Hypertensive renal disease with renal failure,19,692661,0
5921,"Will County, IL",17197,2017,2017,"Acute myocardial infarction, unspecified",158,692661,22
5922,"Will County, IL",17197,2017,2017,"Atherosclerotic cardiovascular disease, so described",47,692661,6
5923,"Will County, IL",17197,2017,2017,Atherosclerotic heart disease,349,692661,50
5924,"Will County, IL",17197,2017,2017,Ischaemic cardiomyopathy,12,692661,0
5925,"Will County, IL",17197,2017,2017,"Chronic ischaemic heart disease, unspecified",22,692661,3
5926,"Will County, IL",17197,2017,2017,Pulmonary embolism without mention of acute cor pulmonale,14,692661,0
5927,"Will County, IL",17197,2017,2017,Other secondary pulmonary hypertension,11,692661,0
5928,"Will County, IL",17197,2017,2017,Aortic (valve) stenosis,18,692661,0
5929,"Will County, IL",17197,2017,2017,Dilated cardiomyopathy,16,692661,0
5930,"Will County, IL",17197,2017,2017,"Cardiomyopathy, unspecified",34,692661,4
5931,"Will County, IL",17197,2017,2017,"Cardiac arrest, unspecified",11,692661,0
5932,"Will County, IL",17197,2017,2017,Atrial fibrillation and flutter,45,692661,6
5933,"Will County, IL",17197,2017,2017,"Cardiac arrhythmia, unspecified",14,692661,0
5934,"Will County, IL",17197,2017,2017,Congestive heart failure,126,692661,18
5935,"Will County, IL",17197,2017,2017,"Heart failure, unspecified",31,692661,4
5936,"Will County, IL",17197,2017,2017,"Cardiovascular disease, unspecified",25,692661,3
5937,"Will County, IL",17197,2017,2017,"Intracerebral haemorrhage, unspecified",18,692661,0
5938,"Will County, IL",17197,2017,2017,"Intracranial haemorrhage (nontraumatic), unspecified",22,692661,3
5939,"Will County, IL",17197,2017,2017,"Cerebral infarction, unspecified",32,692661,4
5940,"Will County, IL",17197,2017,2017,"Stroke, not specified as haemorrhage or infarction",92,692661,13
5941,"Will County, IL",17197,2017,2017,Cerebral atherosclerosis,27,692661,3
5942,"Will County, IL",17197,2017,2017,"Cerebrovascular disease, unspecified",41,692661,5
5943,"Will County, IL",17197,2017,2017,Generalized and unspecified atherosclerosis,29,692661,4
5944,"Will County, IL",17197,2017,2017,Dissection of aorta [any part],11,692661,0
5945,"Will County, IL",17197,2017,2017,"Peripheral vascular disease, unspecified",14,692661,0
5946,"Will County, IL",17197,2017,2017,"Pneumonia, unspecified",74,692661,10
5947,"Will County, IL",17197,2017,2017,Chronic obstructive pulmonary disease with acute lower respiratory infection,28,692661,4
5948,"Will County, IL",17197,2017,2017,"Chronic obstructive pulmonary disease, unspecified",200,692661,28
5949,"Will County, IL",17197,2017,2017,Pneumonitis due to food and vomit,29,692661,4
5950,"Will County, IL",17197,2017,2017,Other interstitial pulmonary diseases with fibrosis,35,692661,5
5951,"Will County, IL",17197,2017,2017,Chronic respiratory failure,11,692661,0
5952,"Will County, IL",17197,2017,2017,Alcoholic cirrhosis of liver,27,692661,3
5953,"Will County, IL",17197,2017,2017,Other and unspecified cirrhosis of liver,52,692661,7
5954,"Will County, IL",17197,2017,2017,"Gastrointestinal haemorrhage, unspecified",11,692661,0
5955,"Will County, IL",17197,2017,2017,"Acute renal failure, unspecified",18,692661,0
5956,"Will County, IL",17197,2017,2017,"Chronic kidney disease, stage 5",66,692661,9
5957,"Will County, IL",17197,2017,2017,"Chronic renal failure, unspecified",33,692661,4
5958,"Will County, IL",17197,2017,2017,Unspecified renal failure,11,692661,0
5959,"Will County, IL",17197,2017,2017,"Urinary tract infection, site not specified",22,692661,3
5960,"Will County, IL",17197,2017,2017,Extreme immaturity,12,692661,0
5961,"Will County, IL",17197,2017,2017,Other lack of expected normal physiological development,47,692661,6
5962,"Will County, IL",17197,2017,2017,"Person injured in unspecified motor-vehicle accident, traffic",28,692661,4
5963,"Will County, IL",17197,2017,2017,Unspecified fall,22,692661,3
5964,"Will County, IL",17197,2017,2017,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",101,692661,14
5965,"Will County, IL",17197,2017,2017,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",33,692661,4
5966,"Will County, IL",17197,2017,2017,"Intentional self-harm by hanging, strangulation and suffocation",37,692661,5
5967,"Will County, IL",17197,2017,2017,Intentional self-harm by other and unspecified firearm discharge,27,692661,3
5968,"Will County, IL",17197,2017,2017,Assault by other and unspecified firearm discharge,19,692661,0
5969,"Will County, IL",17197,2018,2018,"Septicaemia, unspecified",55,692310,7
5970,"Will County, IL",17197,2018,2018,"Oesophagus, unspecified - Malignant neoplasms",30,692310,4
5971,"Will County, IL",17197,2018,2018,"Stomach, unspecified - Malignant neoplasms",21,692310,3
5972,"Will County, IL",17197,2018,2018,"Colon, unspecified - Malignant neoplasms",71,692310,10
5973,"Will County, IL",17197,2018,2018,Malignant neoplasm of rectosigmoid junction,11,692310,0
5974,"Will County, IL",17197,2018,2018,Malignant neoplasm of rectum,15,692310,0
5975,"Will County, IL",17197,2018,2018,Liver cell carcinoma - Malignant neoplasms,17,692310,0
5976,"Will County, IL",17197,2018,2018,Intrahepatic bile duct carcinoma - Malignant neoplasms,15,692310,0
5977,"Will County, IL",17197,2018,2018,"Liver, unspecified - Malignant neoplasms",13,692310,0
5978,"Will County, IL",17197,2018,2018,"Pancreas, unspecified - Malignant neoplasms",86,692310,12
5979,"Will County, IL",17197,2018,2018,"Bronchus or lung, unspecified - Malignant neoplasms",267,692310,38
5980,"Will County, IL",17197,2018,2018,"Malignant melanoma of skin, unspecified - Malignant neoplasms",12,692310,0
5981,"Will County, IL",17197,2018,2018,"Breast, unspecified - Malignant neoplasms",92,692310,13
5982,"Will County, IL",17197,2018,2018,"Cervix uteri, unspecified - Malignant neoplasms",12,692310,0
5983,"Will County, IL",17197,2018,2018,Endometrium - Malignant neoplasms,11,692310,0
5984,"Will County, IL",17197,2018,2018,"Malignant neoplasm of uterus, part unspecified",10,692310,0
5985,"Will County, IL",17197,2018,2018,Malignant neoplasm of ovary,16,692310,0
5986,"Will County, IL",17197,2018,2018,Malignant neoplasm of prostate,53,692310,7
5987,"Will County, IL",17197,2018,2018,"Malignant neoplasm of kidney, except renal pelvis",29,692310,4
5988,"Will County, IL",17197,2018,2018,"Bladder, unspecified - Malignant neoplasms",30,692310,4
5989,"Will County, IL",17197,2018,2018,"Brain, unspecified - Malignant neoplasms",28,692310,4
5990,"Will County, IL",17197,2018,2018,Malignant neoplasm without specification of site,52,692310,7
5991,"Will County, IL",17197,2018,2018,"Non-Hodgkin lymphoma, unspecified type",19,692310,0
5992,"Will County, IL",17197,2018,2018,Multiple myeloma - Malignant neoplasms,21,692310,3
5993,"Will County, IL",17197,2018,2018,Acute myeloid leukaemia - Malignant neoplasms,21,692310,3
5994,"Will County, IL",17197,2018,2018,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",21,692310,3
5995,"Will County, IL",17197,2018,2018,"Non-insulin-dependent diabetes mellitus, without complications",18,692310,0
5996,"Will County, IL",17197,2018,2018,"Unspecified diabetes mellitus, with renal complications",28,692310,4
5997,"Will County, IL",17197,2018,2018,"Unspecified diabetes mellitus, without complications",70,692310,10
5998,"Will County, IL",17197,2018,2018,Unspecified protein-energy malnutrition,10,692310,0
5999,"Will County, IL",17197,2018,2018,"Vascular dementia, unspecified",35,692310,5
6000,"Will County, IL",17197,2018,2018,Unspecified dementia,242,692310,35
6001,"Will County, IL",17197,2018,2018,"Mental and behavioural disorders due to use of alcohol, dependence syndrome",10,692310,0
6002,"Will County, IL",17197,2018,2018,Motor neuron disease,15,692310,0
6003,"Will County, IL",17197,2018,2018,Parkinson disease,71,692310,10
6004,"Will County, IL",17197,2018,2018,"Alzheimer disease, unspecified",162,692310,23
6005,"Will County, IL",17197,2018,2018,"Degenerative disease of nervous system, unspecified",10,692310,0
6006,"Will County, IL",17197,2018,2018,Multiple sclerosis,17,692310,0
6007,"Will County, IL",17197,2018,2018,"Anoxic brain damage, not elsewhere classified",13,692310,0
6008,"Will County, IL",17197,2018,2018,Essential (primary) hypertension,36,692310,5
6009,"Will County, IL",17197,2018,2018,Hypertensive heart disease with (congestive) heart failure,15,692310,0
6010,"Will County, IL",17197,2018,2018,Hypertensive heart disease without (congestive) heart failure,59,692310,8
6011,"Will County, IL",17197,2018,2018,Hypertensive renal disease with renal failure,12,692310,0
6012,"Will County, IL",17197,2018,2018,"Acute myocardial infarction, unspecified",185,692310,26
6013,"Will County, IL",17197,2018,2018,"Atherosclerotic cardiovascular disease, so described",48,692310,6
6014,"Will County, IL",17197,2018,2018,Atherosclerotic heart disease,280,692310,40
6015,"Will County, IL",17197,2018,2018,Ischaemic cardiomyopathy,16,692310,0
6016,"Will County, IL",17197,2018,2018,Pulmonary embolism without mention of acute cor pulmonale,14,692310,0
6017,"Will County, IL",17197,2018,2018,Other secondary pulmonary hypertension,11,692310,0
6018,"Will County, IL",17197,2018,2018,Aortic (valve) stenosis,22,692310,3
6019,"Will County, IL",17197,2018,2018,"Cardiomyopathy, unspecified",23,692310,3
6020,"Will County, IL",17197,2018,2018,Atrial fibrillation and flutter,30,692310,4
6021,"Will County, IL",17197,2018,2018,"Cardiac arrhythmia, unspecified",19,692310,0
6022,"Will County, IL",17197,2018,2018,Congestive heart failure,199,692310,28
6023,"Will County, IL",17197,2018,2018,"Heart failure, unspecified",24,692310,3
6024,"Will County, IL",17197,2018,2018,"Cardiovascular disease, unspecified",16,692310,0
6025,"Will County, IL",17197,2018,2018,"Intracerebral haemorrhage, unspecified",14,692310,0
6026,"Will County, IL",17197,2018,2018,"Intracranial haemorrhage (nontraumatic), unspecified",15,692310,0
6027,"Will County, IL",17197,2018,2018,"Cerebral infarction, unspecified",61,692310,8
6028,"Will County, IL",17197,2018,2018,"Stroke, not specified as haemorrhage or infarction",64,692310,9
6029,"Will County, IL",17197,2018,2018,Cerebral atherosclerosis,10,692310,0
6030,"Will County, IL",17197,2018,2018,"Cerebrovascular disease, unspecified",50,692310,7
6031,"Will County, IL",17197,2018,2018,"Sequelae of stroke, not specified as haemorrhage or infarction",11,692310,0
6032,"Will County, IL",17197,2018,2018,Generalized and unspecified atherosclerosis,15,692310,0
6033,"Will County, IL",17197,2018,2018,"Peripheral vascular disease, unspecified",13,692310,0
6034,"Will County, IL",17197,2018,2018,"Pneumonia, unspecified",77,692310,11
6035,"Will County, IL",17197,2018,2018,"Emphysema, unspecified",24,692310,3
6036,"Will County, IL",17197,2018,2018,Chronic obstructive pulmonary disease with acute lower respiratory infection,16,692310,0
6037,"Will County, IL",17197,2018,2018,"Chronic obstructive pulmonary disease, unspecified",187,692310,27
6038,"Will County, IL",17197,2018,2018,Pneumonitis due to food and vomit,32,692310,4
6039,"Will County, IL",17197,2018,2018,Other interstitial pulmonary diseases with fibrosis,33,692310,4
6040,"Will County, IL",17197,2018,2018,Chronic respiratory failure,12,692310,0
6041,"Will County, IL",17197,2018,2018,Alcoholic cirrhosis of liver,23,692310,3
6042,"Will County, IL",17197,2018,2018,Other and unspecified cirrhosis of liver,39,692310,5
6043,"Will County, IL",17197,2018,2018,"Gastrointestinal haemorrhage, unspecified",15,692310,0
6044,"Will County, IL",17197,2018,2018,"Acute renal failure, unspecified",23,692310,3
6045,"Will County, IL",17197,2018,2018,"Chronic kidney disease, stage 5",66,692310,9
6046,"Will County, IL",17197,2018,2018,"Chronic renal failure, unspecified",22,692310,3
6047,"Will County, IL",17197,2018,2018,Unspecified renal failure,20,692310,2
6048,"Will County, IL",17197,2018,2018,"Urinary tract infection, site not specified",11,692310,0
6049,"Will County, IL",17197,2018,2018,Extreme immaturity,11,692310,0
6050,"Will County, IL",17197,2018,2018,Other lack of expected normal physiological development,42,692310,6
6051,"Will County, IL",17197,2018,2018,"Person injured in unspecified motor-vehicle accident, traffic",25,692310,3
6052,"Will County, IL",17197,2018,2018,Unspecified fall,23,692310,3
6053,"Will County, IL",17197,2018,2018,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",96,692310,13
6054,"Will County, IL",17197,2018,2018,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",18,692310,0
6055,"Will County, IL",17197,2018,2018,"Intentional self-harm by hanging, strangulation and suffocation",29,692310,4
6056,"Will County, IL",17197,2018,2018,Intentional self-harm by other and unspecified firearm discharge,22,692310,3
6057,"Will County, IL",17197,2018,2018,Assault by other and unspecified firearm discharge,16,692310,0
6058,"Will County, IL",17197,2019,2019,"Septicaemia, unspecified",67,690743,9
6059,"Will County, IL",17197,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",42,690743,6
6060,"Will County, IL",17197,2019,2019,"Stomach, unspecified - Malignant neoplasms",21,690743,3
6061,"Will County, IL",17197,2019,2019,"Colon, unspecified - Malignant neoplasms",77,690743,11
6062,"Will County, IL",17197,2019,2019,Malignant neoplasm of rectum,21,690743,3
6063,"Will County, IL",17197,2019,2019,Liver cell carcinoma - Malignant neoplasms,17,690743,0
6064,"Will County, IL",17197,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,20,690743,2
6065,"Will County, IL",17197,2019,2019,"Liver, unspecified - Malignant neoplasms",19,690743,0
6066,"Will County, IL",17197,2019,2019,"Pancreas, unspecified - Malignant neoplasms",101,690743,14
6067,"Will County, IL",17197,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",272,690743,39
6068,"Will County, IL",17197,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",18,690743,0
6069,"Will County, IL",17197,2019,2019,"Breast, unspecified - Malignant neoplasms",68,690743,9
6070,"Will County, IL",17197,2019,2019,"Cervix uteri, unspecified - Malignant neoplasms",13,690743,0
6071,"Will County, IL",17197,2019,2019,Malignant neoplasm of ovary,22,690743,3
6072,"Will County, IL",17197,2019,2019,Malignant neoplasm of prostate,50,690743,7
6073,"Will County, IL",17197,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",31,690743,4
6074,"Will County, IL",17197,2019,2019,"Bladder, unspecified - Malignant neoplasms",32,690743,4
6075,"Will County, IL",17197,2019,2019,"Brain, unspecified - Malignant neoplasms",29,690743,4
6076,"Will County, IL",17197,2019,2019,Malignant neoplasm without specification of site,49,690743,7
6077,"Will County, IL",17197,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),12,690743,0
6078,"Will County, IL",17197,2019,2019,"Non-Hodgkin lymphoma, unspecified type",19,690743,0
6079,"Will County, IL",17197,2019,2019,Multiple myeloma - Malignant neoplasms,15,690743,0
6080,"Will County, IL",17197,2019,2019,Chronic lymphocytic leukaemia - Malignant neoplasms,12,690743,0
6081,"Will County, IL",17197,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,24,690743,3
6082,"Will County, IL",17197,2019,2019,"Non-insulin-dependent diabetes mellitus, without complications",25,690743,3
6083,"Will County, IL",17197,2019,2019,"Unspecified diabetes mellitus, with renal complications",26,690743,3
6084,"Will County, IL",17197,2019,2019,"Unspecified diabetes mellitus, without complications",60,690743,8
6085,"Will County, IL",17197,2019,2019,Unspecified severe protein-energy malnutrition,10,690743,0
6086,"Will County, IL",17197,2019,2019,Unspecified protein-energy malnutrition,10,690743,0
6087,"Will County, IL",17197,2019,2019,Other obesity,10,690743,0
6088,"Will County, IL",17197,2019,2019,"Hyperlipidaemia, unspecified",13,690743,0
6089,"Will County, IL",17197,2019,2019,"Vascular dementia, unspecified",61,690743,8
6090,"Will County, IL",17197,2019,2019,Unspecified dementia,216,690743,31
6091,"Will County, IL",17197,2019,2019,"Mental and behavioural disorders due to use of alcohol, dependence syndrome",10,690743,0
6092,"Will County, IL",17197,2019,2019,Motor neuron disease,10,690743,0
6093,"Will County, IL",17197,2019,2019,Parkinson disease,60,690743,8
6094,"Will County, IL",17197,2019,2019,"Alzheimer disease, unspecified",145,690743,21
6095,"Will County, IL",17197,2019,2019,"Senile degeneration of brain, not elsewhere classified",12,690743,0
6096,"Will County, IL",17197,2019,2019,"Degenerative disease of nervous system, unspecified",13,690743,0
6097,"Will County, IL",17197,2019,2019,Multiple sclerosis,15,690743,0
6098,"Will County, IL",17197,2019,2019,Essential (primary) hypertension,30,690743,4
6099,"Will County, IL",17197,2019,2019,Hypertensive heart disease with (congestive) heart failure,20,690743,2
6100,"Will County, IL",17197,2019,2019,Hypertensive heart disease without (congestive) heart failure,64,690743,9
6101,"Will County, IL",17197,2019,2019,Hypertensive renal disease with renal failure,13,690743,0
6102,"Will County, IL",17197,2019,2019,"Acute myocardial infarction, unspecified",171,690743,24
6103,"Will County, IL",17197,2019,2019,"Atherosclerotic cardiovascular disease, so described",51,690743,7
6104,"Will County, IL",17197,2019,2019,Atherosclerotic heart disease,318,690743,46
6105,"Will County, IL",17197,2019,2019,Ischaemic cardiomyopathy,16,690743,0
6106,"Will County, IL",17197,2019,2019,"Chronic ischaemic heart disease, unspecified",11,690743,0
6107,"Will County, IL",17197,2019,2019,Pulmonary embolism without mention of acute cor pulmonale,15,690743,0
6108,"Will County, IL",17197,2019,2019,Aortic (valve) stenosis,22,690743,3
6109,"Will County, IL",17197,2019,2019,Dilated cardiomyopathy,16,690743,0
6110,"Will County, IL",17197,2019,2019,"Cardiomyopathy, unspecified",23,690743,3
6111,"Will County, IL",17197,2019,2019,"Cardiac arrest, unspecified",14,690743,0
6112,"Will County, IL",17197,2019,2019,Atrial fibrillation and flutter,31,690743,4
6113,"Will County, IL",17197,2019,2019,"Cardiac arrhythmia, unspecified",15,690743,0
6114,"Will County, IL",17197,2019,2019,Congestive heart failure,197,690743,28
6115,"Will County, IL",17197,2019,2019,"Heart failure, unspecified",27,690743,3
6116,"Will County, IL",17197,2019,2019,"Cardiovascular disease, unspecified",27,690743,3
6117,"Will County, IL",17197,2019,2019,"Subarachnoid haemorrhage, unspecified",11,690743,0
6118,"Will County, IL",17197,2019,2019,"Intracerebral haemorrhage, unspecified",15,690743,0
6119,"Will County, IL",17197,2019,2019,"Intracranial haemorrhage (nontraumatic), unspecified",13,690743,0
6120,"Will County, IL",17197,2019,2019,"Cerebral infarction, unspecified",62,690743,9
6121,"Will County, IL",17197,2019,2019,"Stroke, not specified as haemorrhage or infarction",65,690743,9
6122,"Will County, IL",17197,2019,2019,Cerebral atherosclerosis,16,690743,0
6123,"Will County, IL",17197,2019,2019,"Cerebrovascular disease, unspecified",38,690743,5
6124,"Will County, IL",17197,2019,2019,"Peripheral vascular disease, unspecified",19,690743,0
6125,"Will County, IL",17197,2019,2019,"Pneumonia, unspecified",66,690743,9
6126,"Will County, IL",17197,2019,2019,"Emphysema, unspecified",27,690743,3
6127,"Will County, IL",17197,2019,2019,Chronic obstructive pulmonary disease with acute lower respiratory infection,18,690743,0
6128,"Will County, IL",17197,2019,2019,"Chronic obstructive pulmonary disease, unspecified",181,690743,26
6129,"Will County, IL",17197,2019,2019,Pneumonitis due to food and vomit,28,690743,4
6130,"Will County, IL",17197,2019,2019,Other interstitial pulmonary diseases with fibrosis,28,690743,4
6131,"Will County, IL",17197,2019,2019,"Interstitial pulmonary disease, unspecified",10,690743,0
6132,"Will County, IL",17197,2019,2019,Alcoholic cirrhosis of liver,20,690743,2
6133,"Will County, IL",17197,2019,2019,Other and unspecified cirrhosis of liver,55,690743,8
6134,"Will County, IL",17197,2019,2019,"Gastrointestinal haemorrhage, unspecified",13,690743,0
6135,"Will County, IL",17197,2019,2019,"Acute renal failure, unspecified",16,690743,0
6136,"Will County, IL",17197,2019,2019,"Chronic kidney disease, stage 5",73,690743,10
6137,"Will County, IL",17197,2019,2019,"Chronic renal failure, unspecified",14,690743,0
6138,"Will County, IL",17197,2019,2019,Unspecified renal failure,16,690743,0
6139,"Will County, IL",17197,2019,2019,Other specified disorders of kidney and ureter,10,690743,0
6140,"Will County, IL",17197,2019,2019,"Urinary tract infection, site not specified",17,690743,0
6141,"Will County, IL",17197,2019,2019,Extreme immaturity,10,690743,0
6142,"Will County, IL",17197,2019,2019,Other lack of expected normal physiological development,33,690743,4
6143,"Will County, IL",17197,2019,2019,"Person injured in unspecified motor-vehicle accident, traffic",24,690743,3
6144,"Will County, IL",17197,2019,2019,Unspecified fall,23,690743,3
6145,"Will County, IL",17197,2019,2019,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",110,690743,15
6146,"Will County, IL",17197,2019,2019,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",25,690743,3
6147,"Will County, IL",17197,2019,2019,"Intentional self-harm by hanging, strangulation and suffocation",22,690743,3
6148,"Will County, IL",17197,2019,2019,Intentional self-harm by other and unspecified firearm discharge,30,690743,4
6149,"Will County, IL",17197,2019,2019,Assault by other and unspecified firearm discharge,27,690743,3
6150,"Williamson County, IL",17199,2016,2016,"Septicaemia, unspecified",26,67560,38
6151,"Williamson County, IL",17199,2016,2016,"Pancreas, unspecified - Malignant neoplasms",13,67560,0
6152,"Williamson County, IL",17199,2016,2016,"Bronchus or lung, unspecified - Malignant neoplasms",49,67560,72
6153,"Williamson County, IL",17199,2016,2016,"Breast, unspecified - Malignant neoplasms",12,67560,0
6154,"Williamson County, IL",17199,2016,2016,Malignant neoplasm of prostate,12,67560,0
6155,"Williamson County, IL",17199,2016,2016,Unspecified dementia,36,67560,53
6156,"Williamson County, IL",17199,2016,2016,Parkinson disease,10,67560,0
6157,"Williamson County, IL",17199,2016,2016,"Alzheimer disease, unspecified",32,67560,47
6158,"Williamson County, IL",17199,2016,2016,"Acute myocardial infarction, unspecified",51,67560,75
6159,"Williamson County, IL",17199,2016,2016,Atherosclerotic heart disease,20,67560,29
6160,"Williamson County, IL",17199,2016,2016,"Cardiac arrest, unspecified",12,67560,0
6161,"Williamson County, IL",17199,2016,2016,Congestive heart failure,16,67560,0
6162,"Williamson County, IL",17199,2016,2016,"Stroke, not specified as haemorrhage or infarction",13,67560,0
6163,"Williamson County, IL",17199,2016,2016,"Pneumonia, unspecified",17,67560,0
