,County,County Code,Year,Year Code,Cause of death,Deaths,Population,Crude Rate
1273,"Cook County, IL",17031,2018,2018,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",22,5180493,0
1274,"Cook County, IL",17031,2018,2018,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,54,5180493,1
1275,"Cook County, IL",17031,2018,2018,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",20,5180493,0
1276,"Cook County, IL",17031,2018,2018,"Car occupant injured in collision with fixed or stationary object, passenger injured in traffic accident",12,5180493,0
1277,"Cook County, IL",17031,2018,2018,Person injured in collision between other specified motor vehicles (traffic),25,5180493,0
1278,"Cook County, IL",17031,2018,2018,"Person injured in unspecified motor-vehicle accident, traffic",98,5180493,1
1279,"Cook County, IL",17031,2018,2018,Fall on and from stairs and steps,37,5180493,0
1280,"Cook County, IL",17031,2018,2018,Other fall from one level to another,13,5180493,0
1281,"Cook County, IL",17031,2018,2018,Other fall on same level,36,5180493,0
1282,"Cook County, IL",17031,2018,2018,Unspecified fall,239,5180493,4
1283,"Cook County, IL",17031,2018,2018,Drowning and submersion while in bath-tub,19,5180493,0
1284,"Cook County, IL",17031,2018,2018,Drowning and submersion while in natural water,14,5180493,0
1285,"Cook County, IL",17031,2018,2018,Accidental suffocation and strangulation in bed,11,5180493,0
1286,"Cook County, IL",17031,2018,2018,Inhalation and ingestion of food causing obstruction of respiratory tract,30,5180493,0
1287,"Cook County, IL",17031,2018,2018,Inhalation and ingestion of other objects causing obstruction of respiratory tract,35,5180493,0
1288,"Cook County, IL",17031,2018,2018,Exposure to uncontrolled fire in building or structure,45,5180493,0
1289,"Cook County, IL",17031,2018,2018,Exposure to excessive natural cold,23,5180493,0
1290,"Cook County, IL",17031,2018,2018,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",30,5180493,0
1291,"Cook County, IL",17031,2018,2018,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",707,5180493,13
1292,"Cook County, IL",17031,2018,2018,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",413,5180493,8
1293,"Cook County, IL",17031,2018,2018,Accidental poisoning by and exposure to alcohol,31,5180493,0
1294,"Cook County, IL",17031,2018,2018,Exposure to unspecified factor causing fracture,16,5180493,0
1295,"Cook County, IL",17031,2018,2018,Exposure to unspecified factor causing other and unspecified injury,49,5180493,0
1296,"Cook County, IL",17031,2018,2018,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",10,5180493,0
1297,"Cook County, IL",17031,2018,2018,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",29,5180493,0
1298,"Cook County, IL",17031,2018,2018,Intentional self-poisoning by and exposure to other gases and vapours,11,5180493,0
1299,"Cook County, IL",17031,2018,2018,"Intentional self-harm by hanging, strangulation and suffocation",161,5180493,3
1300,"Cook County, IL",17031,2018,2018,Intentional self-harm by handgun discharge,16,5180493,0
1301,"Cook County, IL",17031,2018,2018,Intentional self-harm by other and unspecified firearm discharge,144,5180493,2
1302,"Cook County, IL",17031,2018,2018,Intentional self-harm by jumping from a high place,21,5180493,0
1303,"Cook County, IL",17031,2018,2018,Intentional self-harm by jumping or lying before moving object,23,5180493,0
1304,"Cook County, IL",17031,2018,2018,Assault by other and unspecified firearm discharge,559,5180493,10
1305,"Cook County, IL",17031,2018,2018,Assault by sharp object,35,5180493,0
1306,"Cook County, IL",17031,2018,2018,Assault by unspecified means,48,5180493,0
1307,"Cook County, IL",17031,2018,2018,"Drowning and submersion, undetermined intent",15,5180493,0
1308,"Cook County, IL",17031,2018,2018,"Unspecified event, undetermined intent",11,5180493,0
1309,"Cook County, IL",17031,2019,2019,Enterocolitis due to Clostridium difficile,66,5150233,1
1310,"Cook County, IL",17031,2019,2019,Gastroenteritis and colitis of unspecified origin,19,5150233,0
1311,"Cook County, IL",17031,2019,2019,Septicaemia due to other Gram-negative organisms,12,5150233,0
1312,"Cook County, IL",17031,2019,2019,"Septicaemia, unspecified",539,5150233,10
1313,"Cook County, IL",17031,2019,2019,"Bacterial infection, unspecified",12,5150233,0
1314,"Cook County, IL",17031,2019,2019,Chronic viral hepatitis C,28,5150233,0
1315,"Cook County, IL",17031,2019,2019,HIV disease resulting in multiple infections,12,5150233,0
1316,"Cook County, IL",17031,2019,2019,HIV disease resulting in other specified conditions,19,5150233,0
1317,"Cook County, IL",17031,2019,2019,Unspecified human immunodeficiency virus [HIV] disease,12,5150233,0
1318,"Cook County, IL",17031,2019,2019,Other viral infections of unspecified site,12,5150233,0
1319,"Cook County, IL",17031,2019,2019,"Tongue, unspecified - Malignant neoplasms",31,5150233,0
1320,"Cook County, IL",17031,2019,2019,"Mouth, unspecified - Malignant neoplasms",16,5150233,0
1321,"Cook County, IL",17031,2019,2019,"Tonsil, unspecified - Malignant neoplasms",17,5150233,0
1322,"Cook County, IL",17031,2019,2019,"Oropharynx, unspecified - Malignant neoplasms",21,5150233,0
1323,"Cook County, IL",17031,2019,2019,"Nasopharynx, unspecified - Malignant neoplasms",11,5150233,0
1324,"Cook County, IL",17031,2019,2019,"Hypopharynx, unspecified - Malignant neoplasms",12,5150233,0
1325,"Cook County, IL",17031,2019,2019,"Pharynx, unspecified - Malignant neoplasms",23,5150233,0
1326,"Cook County, IL",17031,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",184,5150233,3
1327,"Cook County, IL",17031,2019,2019,Cardia - Malignant neoplasms,12,5150233,0
1328,"Cook County, IL",17031,2019,2019,"Stomach, unspecified - Malignant neoplasms",227,5150233,4
1329,"Cook County, IL",17031,2019,2019,Duodenum - Malignant neoplasms,14,5150233,0
1330,"Cook County, IL",17031,2019,2019,Caecum - Malignant neoplasms,16,5150233,0
1331,"Cook County, IL",17031,2019,2019,Appendix - Malignant neoplasms,12,5150233,0
1332,"Cook County, IL",17031,2019,2019,Sigmoid colon - Malignant neoplasms,17,5150233,0
1333,"Cook County, IL",17031,2019,2019,"Colon, unspecified - Malignant neoplasms",587,5150233,11
1334,"Cook County, IL",17031,2019,2019,Malignant neoplasm of rectosigmoid junction,51,5150233,1
1335,"Cook County, IL",17031,2019,2019,Malignant neoplasm of rectum,132,5150233,2
1336,"Cook County, IL",17031,2019,2019,"Anus, unspecified - Malignant neoplasms",13,5150233,0
1337,"Cook County, IL",17031,2019,2019,Liver cell carcinoma - Malignant neoplasms,158,5150233,3
1338,"Cook County, IL",17031,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,146,5150233,2
1339,"Cook County, IL",17031,2019,2019,"Liver, unspecified - Malignant neoplasms",129,5150233,2
1340,"Cook County, IL",17031,2019,2019,Malignant neoplasm of gallbladder,38,5150233,0
1341,"Cook County, IL",17031,2019,2019,Extrahepatic bile duct - Malignant neoplasms,17,5150233,0
1342,"Cook County, IL",17031,2019,2019,"Pancreas, unspecified - Malignant neoplasms",701,5150233,13
1343,"Cook County, IL",17031,2019,2019,Ill-defined sites within the digestive system - Malignant neoplasms,16,5150233,0
1344,"Cook County, IL",17031,2019,2019,"Larynx, unspecified - Malignant neoplasms",66,5150233,1
1345,"Cook County, IL",17031,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",1935,5150233,37
1346,"Cook County, IL",17031,2019,2019,"Bone and articular cartilage, unspecified - Malignant neoplasms",16,5150233,0
1347,"Cook County, IL",17031,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",70,5150233,1
1348,"Cook County, IL",17031,2019,2019,Skin of scalp and neck - Malignant neoplasms,13,5150233,0
1349,"Cook County, IL",17031,2019,2019,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",24,5150233,0
1350,"Cook County, IL",17031,2019,2019,"Mesothelioma, unspecified - Malignant neoplasms",27,5150233,0
1351,"Cook County, IL",17031,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",70,5150233,1
1352,"Cook County, IL",17031,2019,2019,"Breast, unspecified - Malignant neoplasms",758,5150233,14
1353,"Cook County, IL",17031,2019,2019,"Vulva, unspecified - Malignant neoplasms",19,5150233,0
1354,"Cook County, IL",17031,2019,2019,"Cervix uteri, unspecified - Malignant neoplasms",60,5150233,1
1355,"Cook County, IL",17031,2019,2019,Endometrium - Malignant neoplasms,139,5150233,2
1356,"Cook County, IL",17031,2019,2019,"Malignant neoplasm of uterus, part unspecified",102,5150233,2
1357,"Cook County, IL",17031,2019,2019,Malignant neoplasm of ovary,225,5150233,4
1358,"Cook County, IL",17031,2019,2019,Fallopian tube - Malignant neoplasms,15,5150233,0
1359,"Cook County, IL",17031,2019,2019,Malignant neoplasm of prostate,536,5150233,10
1360,"Cook County, IL",17031,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",167,5150233,3
1361,"Cook County, IL",17031,2019,2019,Malignant neoplasm of ureter,10,5150233,0
1362,"Cook County, IL",17031,2019,2019,"Bladder, unspecified - Malignant neoplasms",230,5150233,4
1363,"Cook County, IL",17031,2019,2019,"Brain, unspecified - Malignant neoplasms",200,5150233,3
1364,"Cook County, IL",17031,2019,2019,Malignant neoplasm of thyroid gland,28,5150233,0
1365,"Cook County, IL",17031,2019,2019,Secondary malignant neoplasm of liver - Malignant neoplasms,33,5150233,0
1366,"Cook County, IL",17031,2019,2019,Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms,15,5150233,0
1367,"Cook County, IL",17031,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,61,5150233,1
1368,"Cook County, IL",17031,2019,2019,Malignant neoplasm without specification of site,421,5150233,8
1369,"Cook County, IL",17031,2019,2019,"Hodgkin disease, unspecified",12,5150233,0
1370,"Cook County, IL",17031,2019,2019,Non-Hodgkin lymphoma small cleaved cell (diffuse),17,5150233,0
1371,"Cook County, IL",17031,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),55,5150233,1
1372,"Cook County, IL",17031,2019,2019,Other and unspecified T-cell lymphomas - Malignant neoplasms,10,5150233,0
1373,"Cook County, IL",17031,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",39,5150233,0
1374,"Cook County, IL",17031,2019,2019,"Non-Hodgkin lymphoma, unspecified type",134,5150233,2
1375,"Cook County, IL",17031,2019,2019,Multiple myeloma - Malignant neoplasms,211,5150233,4
1376,"Cook County, IL",17031,2019,2019,Acute lymphoblastic leukaemia - Malignant neoplasms,17,5150233,0
1377,"Cook County, IL",17031,2019,2019,Chronic lymphocytic leukaemia - Malignant neoplasms,47,5150233,0
1378,"Cook County, IL",17031,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,165,5150233,3
1379,"Cook County, IL",17031,2019,2019,Acute leukaemia of unspecified cell type - Malignant neoplasms,22,5150233,0
1380,"Cook County, IL",17031,2019,2019,"Leukaemia, unspecified - Malignant neoplasms",44,5150233,0
1381,"Cook County, IL",17031,2019,2019,Malignant neoplasms of independent (primary) multiple sites,57,5150233,1
1382,"Cook County, IL",17031,2019,2019,"Meninges, unspecified - Benign neoplasms",12,5150233,0
1383,"Cook County, IL",17031,2019,2019,"Brain, unspecified - Uncertain neoplasms",31,5150233,0
1384,"Cook County, IL",17031,2019,2019,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",68,5150233,1
1385,"Cook County, IL",17031,2019,2019,Chronic myeloproliferative disease - Uncertain neoplasms,17,5150233,0
1386,"Cook County, IL",17031,2019,2019,Connective and other soft tissue - Uncertain neoplasms,12,5150233,0
1387,"Cook County, IL",17031,2019,2019,"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms",14,5150233,0
1388,"Cook County, IL",17031,2019,2019,Sickle-cell anaemia without crisis,16,5150233,0
1389,"Cook County, IL",17031,2019,2019,"Aplastic anaemia, unspecified",15,5150233,0
1390,"Cook County, IL",17031,2019,2019,"Anaemia, unspecified",47,5150233,0
1391,"Cook County, IL",17031,2019,2019,Disseminated intravascular coagulation [defibrination syndrome],12,5150233,0
1392,"Cook County, IL",17031,2019,2019,"Coagulation defect, unspecified",21,5150233,0
1393,"Cook County, IL",17031,2019,2019,"Sarcoidosis, unspecified",26,5150233,0
1394,"Cook County, IL",17031,2019,2019,"Hypothyroidism, unspecified",23,5150233,0
1395,"Cook County, IL",17031,2019,2019,"Insulin-dependent diabetes mellitus, without complications",17,5150233,0
1396,"Cook County, IL",17031,2019,2019,"Non-insulin-dependent diabetes mellitus, with renal complications",79,5150233,1
1397,"Cook County, IL",17031,2019,2019,"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications",11,5150233,0
1398,"Cook County, IL",17031,2019,2019,"Non-insulin-dependent diabetes mellitus, without complications",189,5150233,3
1399,"Cook County, IL",17031,2019,2019,"Unspecified diabetes mellitus, with ketoacidosis",58,5150233,1
1400,"Cook County, IL",17031,2019,2019,"Unspecified diabetes mellitus, with renal complications",182,5150233,3
1401,"Cook County, IL",17031,2019,2019,"Unspecified diabetes mellitus, with peripheral circulatory complications",24,5150233,0
1402,"Cook County, IL",17031,2019,2019,"Unspecified diabetes mellitus, with multiple complications",17,5150233,0
1403,"Cook County, IL",17031,2019,2019,"Unspecified diabetes mellitus, without complications",506,5150233,9
1404,"Cook County, IL",17031,2019,2019,Unspecified severe protein-energy malnutrition,107,5150233,2
1405,"Cook County, IL",17031,2019,2019,Retarded development following protein-energy malnutrition,13,5150233,0
1406,"Cook County, IL",17031,2019,2019,Unspecified protein-energy malnutrition,65,5150233,1
1407,"Cook County, IL",17031,2019,2019,Other obesity,73,5150233,1
1408,"Cook County, IL",17031,2019,2019,"Obesity, unspecified",29,5150233,0
1409,"Cook County, IL",17031,2019,2019,Pure hypercholesterolaemia,17,5150233,0
1410,"Cook County, IL",17031,2019,2019,"Hyperlipidaemia, unspecified",97,5150233,1
1411,"Cook County, IL",17031,2019,2019,"Disorder of lipoprotein metabolism, unspecified",18,5150233,0
1412,"Cook County, IL",17031,2019,2019,Organ-limited amyloidosis,19,5150233,0
1413,"Cook County, IL",17031,2019,2019,"Amyloidosis, unspecified",12,5150233,0
1414,"Cook County, IL",17031,2019,2019,Volume depletion,21,5150233,0
1415,"Cook County, IL",17031,2019,2019,Hyperosmolality and hypernatraemia,12,5150233,0
1416,"Cook County, IL",17031,2019,2019,Hypo-osmolality and hyponatraemia,10,5150233,0
1417,"Cook County, IL",17031,2019,2019,Acidosis,37,5150233,0
1418,"Cook County, IL",17031,2019,2019,"Metabolic disorder, unspecified",39,5150233,0
1419,"Cook County, IL",17031,2019,2019,"Vascular dementia, unspecified",222,5150233,4
1420,"Cook County, IL",17031,2019,2019,Unspecified dementia,1658,5150233,32
1421,"Cook County, IL",17031,2019,2019,"Mental and behavioural disorders due to use of alcohol, harmful use",28,5150233,0
1422,"Cook County, IL",17031,2019,2019,"Mental and behavioural disorders due to use of alcohol, dependence syndrome",147,5150233,2
1423,"Cook County, IL",17031,2019,2019,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",14,5150233,0
1424,"Cook County, IL",17031,2019,2019,Huntington disease,14,5150233,0
1425,"Cook County, IL",17031,2019,2019,Motor neuron disease,71,5150233,1
1426,"Cook County, IL",17031,2019,2019,Parkinson disease,467,5150233,9
1427,"Cook County, IL",17031,2019,2019,Progressive supranuclear ophthalmoplegia [Steele-Richardson-Olszewski],16,5150233,0
1428,"Cook County, IL",17031,2019,2019,Alzheimer disease with late onset,15,5150233,0
1429,"Cook County, IL",17031,2019,2019,"Alzheimer disease, unspecified",1204,5150233,23
1430,"Cook County, IL",17031,2019,2019,Circumscribed brain atrophy,21,5150233,0
1431,"Cook County, IL",17031,2019,2019,"Senile degeneration of brain, not elsewhere classified",331,5150233,6
1432,"Cook County, IL",17031,2019,2019,Other specified degenerative diseases of nervous system,82,5150233,1
1433,"Cook County, IL",17031,2019,2019,"Degenerative disease of nervous system, unspecified",33,5150233,0
1434,"Cook County, IL",17031,2019,2019,Multiple sclerosis,67,5150233,1
1435,"Cook County, IL",17031,2019,2019,"Epilepsy, unspecified",23,5150233,0
1436,"Cook County, IL",17031,2019,2019,"Status epilepticus, unspecified",12,5150233,0
1437,"Cook County, IL",17031,2019,2019,Sleep apnoea,23,5150233,0
1438,"Cook County, IL",17031,2019,2019,"Infantile cerebral palsy, unspecified",24,5150233,0
1439,"Cook County, IL",17031,2019,2019,"Hydrocephalus, unspecified",10,5150233,0
1440,"Cook County, IL",17031,2019,2019,"Anoxic brain damage, not elsewhere classified",101,5150233,2
1441,"Cook County, IL",17031,2019,2019,"Encephalopathy, unspecified",32,5150233,0
1442,"Cook County, IL",17031,2019,2019,Cerebral oedema,10,5150233,0
1443,"Cook County, IL",17031,2019,2019,Mitral stenosis,12,5150233,0
1444,"Cook County, IL",17031,2019,2019,"Mitral valve disease, unspecified",16,5150233,0
1445,"Cook County, IL",17031,2019,2019,Essential (primary) hypertension,331,5150233,6
1446,"Cook County, IL",17031,2019,2019,Hypertensive heart disease with (congestive) heart failure,281,5150233,5
1447,"Cook County, IL",17031,2019,2019,Hypertensive heart disease without (congestive) heart failure,851,5150233,16
1448,"Cook County, IL",17031,2019,2019,Hypertensive renal disease with renal failure,168,5150233,3
1449,"Cook County, IL",17031,2019,2019,Hypertensive renal disease without renal failure,19,5150233,0
1450,"Cook County, IL",17031,2019,2019,Hypertensive heart and renal disease with (congestive) heart failure,31,5150233,0
1451,"Cook County, IL",17031,2019,2019,Hypertensive heart and renal disease with renal failure,50,5150233,1
1452,"Cook County, IL",17031,2019,2019,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,124,5150233,2
1453,"Cook County, IL",17031,2019,2019,Acute subendocardial myocardial infarction,64,5150233,1
1454,"Cook County, IL",17031,2019,2019,"Acute myocardial infarction, unspecified",1622,5150233,31
1455,"Cook County, IL",17031,2019,2019,"Acute ischaemic heart disease, unspecified",44,5150233,0
1456,"Cook County, IL",17031,2019,2019,"Atherosclerotic cardiovascular disease, so described",394,5150233,7
1457,"Cook County, IL",17031,2019,2019,Atherosclerotic heart disease,2237,5150233,43
1458,"Cook County, IL",17031,2019,2019,Ischaemic cardiomyopathy,189,5150233,3
1459,"Cook County, IL",17031,2019,2019,"Chronic ischaemic heart disease, unspecified",111,5150233,2
1460,"Cook County, IL",17031,2019,2019,Pulmonary embolism without mention of acute cor pulmonale,134,5150233,2
1461,"Cook County, IL",17031,2019,2019,Other secondary pulmonary hypertension,110,5150233,2
1462,"Cook County, IL",17031,2019,2019,Acute and subacute infective endocarditis,14,5150233,0
1463,"Cook County, IL",17031,2019,2019,Mitral (valve) insufficiency,25,5150233,0
1464,"Cook County, IL",17031,2019,2019,Aortic (valve) stenosis,145,5150233,2
1465,"Cook County, IL",17031,2019,2019,"Aortic valve disorder, unspecified",10,5150233,0
1466,"Cook County, IL",17031,2019,2019,"Endocarditis, valve unspecified",65,5150233,1
1467,"Cook County, IL",17031,2019,2019,Dilated cardiomyopathy,96,5150233,1
1468,"Cook County, IL",17031,2019,2019,Other hypertrophic cardiomyopathy,12,5150233,0
1469,"Cook County, IL",17031,2019,2019,"Cardiomyopathy, unspecified",258,5150233,5
1470,"Cook County, IL",17031,2019,2019,Other specified conduction disorders,22,5150233,0
1471,"Cook County, IL",17031,2019,2019,"Cardiac arrest, unspecified",110,5150233,2
1472,"Cook County, IL",17031,2019,2019,Ventricular tachycardia,13,5150233,0
1473,"Cook County, IL",17031,2019,2019,Atrial fibrillation and flutter,286,5150233,5
1474,"Cook County, IL",17031,2019,2019,Ventricular fibrillation and flutter,19,5150233,0
1475,"Cook County, IL",17031,2019,2019,"Cardiac arrhythmia, unspecified",78,5150233,1
1476,"Cook County, IL",17031,2019,2019,Congestive heart failure,1133,5150233,22
1477,"Cook County, IL",17031,2019,2019,"Heart failure, unspecified",311,5150233,6
1478,"Cook County, IL",17031,2019,2019,"Cardiovascular disease, unspecified",1002,5150233,19
1479,"Cook County, IL",17031,2019,2019,Cardiomegaly,11,5150233,0
1480,"Cook County, IL",17031,2019,2019,"Heart disease, unspecified",65,5150233,1
1481,"Cook County, IL",17031,2019,2019,"Subarachnoid haemorrhage, unspecified",80,5150233,1
1482,"Cook County, IL",17031,2019,2019,"Intracerebral haemorrhage, intraventricular",20,5150233,0
1483,"Cook County, IL",17031,2019,2019,"Intracerebral haemorrhage, unspecified",205,5150233,4
1484,"Cook County, IL",17031,2019,2019,Subdural haemorrhage (acute)(nontraumatic),50,5150233,1
1485,"Cook County, IL",17031,2019,2019,"Intracranial haemorrhage (nontraumatic), unspecified",142,5150233,2
1486,"Cook County, IL",17031,2019,2019,Cerebral infarction due to embolism of cerebral arteries,20,5150233,0
1487,"Cook County, IL",17031,2019,2019,"Cerebral infarction, unspecified",312,5150233,6
1488,"Cook County, IL",17031,2019,2019,"Stroke, not specified as haemorrhage or infarction",802,5150233,15
1489,"Cook County, IL",17031,2019,2019,Cerebral atherosclerosis,98,5150233,1
1490,"Cook County, IL",17031,2019,2019,"Cerebrovascular disease, unspecified",451,5150233,8
1491,"Cook County, IL",17031,2019,2019,Sequelae of cerebral infarction,21,5150233,0
1492,"Cook County, IL",17031,2019,2019,"Sequelae of stroke, not specified as haemorrhage or infarction",141,5150233,2
1493,"Cook County, IL",17031,2019,2019,Sequelae of other and unspecified cerebrovascular diseases,71,5150233,1
1494,"Cook County, IL",17031,2019,2019,Generalized and unspecified atherosclerosis,65,5150233,1
1495,"Cook County, IL",17031,2019,2019,Dissection of aorta [any part],61,5150233,1
1496,"Cook County, IL",17031,2019,2019,"Abdominal aortic aneurysm, ruptured",24,5150233,0
1497,"Cook County, IL",17031,2019,2019,"Abdominal aortic aneurysm, without mention of rupture",11,5150233,0
1498,"Cook County, IL",17031,2019,2019,"Aortic aneurysm of unspecified site, ruptured",12,5150233,0
1499,"Cook County, IL",17031,2019,2019,"Peripheral vascular disease, unspecified",143,5150233,2
1500,"Cook County, IL",17031,2019,2019,Phlebitis and thrombophlebitis of other deep vessels of lower extremities,40,5150233,0
1501,"Cook County, IL",17031,2019,2019,"Influenza with pneumonia, virus not identified",31,5150233,0
1502,"Cook County, IL",17031,2019,2019,"Influenza with other respiratory manifestations, virus not identified",20,5150233,0
1503,"Cook County, IL",17031,2019,2019,"Bacterial pneumonia, unspecified",41,5150233,0
1504,"Cook County, IL",17031,2019,2019,"Bronchopneumonia, unspecified",23,5150233,0
1505,"Cook County, IL",17031,2019,2019,"Pneumonia, unspecified",658,5150233,12
1506,"Cook County, IL",17031,2019,2019,"Emphysema, unspecified",91,5150233,1
1507,"Cook County, IL",17031,2019,2019,Chronic obstructive pulmonary disease with acute lower respiratory infection,136,5150233,2
1508,"Cook County, IL",17031,2019,2019,"Chronic obstructive pulmonary disease with acute exacerbation, unspecified",42,5150233,0
1509,"Cook County, IL",17031,2019,2019,Other specified chronic obstructive pulmonary disease,15,5150233,0
1510,"Cook County, IL",17031,2019,2019,"Chronic obstructive pulmonary disease, unspecified",1133,5150233,22
1511,"Cook County, IL",17031,2019,2019,"Asthma, unspecified",74,5150233,1
1512,"Cook County, IL",17031,2019,2019,Bronchiectasis,12,5150233,0
1513,"Cook County, IL",17031,2019,2019,Pneumonitis due to food and vomit,287,5150233,5
1514,"Cook County, IL",17031,2019,2019,Adult respiratory distress syndrome,25,5150233,0
1515,"Cook County, IL",17031,2019,2019,Other interstitial pulmonary diseases with fibrosis,151,5150233,2
1516,"Cook County, IL",17031,2019,2019,"Interstitial pulmonary disease, unspecified",78,5150233,1
1517,"Cook County, IL",17031,2019,2019,"Pleural effusion, not elsewhere classified",16,5150233,0
1518,"Cook County, IL",17031,2019,2019,Acute respiratory failure,25,5150233,0
1519,"Cook County, IL",17031,2019,2019,Chronic respiratory failure,57,5150233,1
1520,"Cook County, IL",17031,2019,2019,"Respiratory failure, unspecified",25,5150233,0
1521,"Cook County, IL",17031,2019,2019,Other disorders of lung,22,5150233,0
1522,"Cook County, IL",17031,2019,2019,"Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage",10,5150233,0
1523,"Cook County, IL",17031,2019,2019,"Unspecified abdominal hernia with obstruction, without gangrene",10,5150233,0
1524,"Cook County, IL",17031,2019,2019,Acute vascular disorders of intestine,18,5150233,0
1525,"Cook County, IL",17031,2019,2019,"Vascular disorder of intestine, unspecified",85,5150233,1
1526,"Cook County, IL",17031,2019,2019,Other and unspecified intestinal obstruction,75,5150233,1
1527,"Cook County, IL",17031,2019,2019,"Diverticular disease of intestine, part unspecified, with perforation and abscess",21,5150233,0
1528,"Cook County, IL",17031,2019,2019,"Diverticular disease of intestine, part unspecified, without perforation or abscess",12,5150233,0
1529,"Cook County, IL",17031,2019,2019,Perforation of intestine (nontraumatic),37,5150233,0
1530,"Cook County, IL",17031,2019,2019,Acute peritonitis,17,5150233,0
1531,"Cook County, IL",17031,2019,2019,"Peritonitis, unspecified",13,5150233,0
1532,"Cook County, IL",17031,2019,2019,Alcoholic cirrhosis of liver,181,5150233,3
1533,"Cook County, IL",17031,2019,2019,Alcoholic hepatic failure,13,5150233,0
1534,"Cook County, IL",17031,2019,2019,"Alcoholic liver disease, unspecified",14,5150233,0
1535,"Cook County, IL",17031,2019,2019,Acute and subacute hepatic failure,15,5150233,0
1536,"Cook County, IL",17031,2019,2019,"Hepatic failure, unspecified",41,5150233,0
1537,"Cook County, IL",17031,2019,2019,Other and unspecified cirrhosis of liver,301,5150233,5
1538,"Cook County, IL",17031,2019,2019,"Fatty (change of) liver, not elsewhere classified",32,5150233,0
1539,"Cook County, IL",17031,2019,2019,"Liver disease, unspecified",45,5150233,0
1540,"Cook County, IL",17031,2019,2019,Acute cholecystitis,21,5150233,0
1541,"Cook County, IL",17031,2019,2019,"Cholecystitis, unspecified",28,5150233,0
1542,"Cook County, IL",17031,2019,2019,Cholangitis,22,5150233,0
1543,"Cook County, IL",17031,2019,2019,"Acute pancreatitis, unspecified",42,5150233,0
1544,"Cook County, IL",17031,2019,2019,Other chronic pancreatitis,10,5150233,0
1545,"Cook County, IL",17031,2019,2019,"Gastrointestinal haemorrhage, unspecified",96,5150233,1
1546,"Cook County, IL",17031,2019,2019,"Cellulitis, unspecified",12,5150233,0
1547,"Cook County, IL",17031,2019,2019,"Decubitus ulcer and pressure area, unspecified",22,5150233,0
1548,"Cook County, IL",17031,2019,2019,"Pyogenic arthritis, unspecified",10,5150233,0
1549,"Cook County, IL",17031,2019,2019,"Rheumatoid arthritis, unspecified",11,5150233,0
1550,"Cook County, IL",17031,2019,2019,Systemic lupus erythematosus with organ or system involvement,17,5150233,0
1551,"Cook County, IL",17031,2019,2019,Other forms of systemic sclerosis,11,5150233,0
1552,"Cook County, IL",17031,2019,2019,Necrotizing fasciitis,13,5150233,0
1553,"Cook County, IL",17031,2019,2019,"Osteomyelitis, unspecified",43,5150233,0
1554,"Cook County, IL",17031,2019,2019,"Acute renal failure, unspecified",132,5150233,2
1555,"Cook County, IL",17031,2019,2019,"Chronic kidney disease, stage 4",11,5150233,0
1556,"Cook County, IL",17031,2019,2019,"Chronic kidney disease, stage 5",546,5150233,10
1557,"Cook County, IL",17031,2019,2019,"Chronic renal failure, unspecified",151,5150233,2
1558,"Cook County, IL",17031,2019,2019,Unspecified renal failure,138,5150233,2
1559,"Cook County, IL",17031,2019,2019,Other specified disorders of kidney and ureter,73,5150233,1
1560,"Cook County, IL",17031,2019,2019,"Disorder of kidney and ureter, unspecified",23,5150233,0
1561,"Cook County, IL",17031,2019,2019,"Urinary tract infection, site not specified",183,5150233,3
1562,"Cook County, IL",17031,2019,2019,Newborn affected by premature rupture of membranes,19,5150233,0
1563,"Cook County, IL",17031,2019,2019,Extreme immaturity,61,5150233,1
1564,"Cook County, IL",17031,2019,2019,Other preterm infants,11,5150233,0
