year,locationname,category,measure,data_value,totalpopulation,short_question_text
2018,17031301100,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,37.7,2617,Physical Inactivity
2018,17031283100,Health Outcomes,Arthritis among adults aged >=18 years,15.2,2703,Arthritis
2018,17031430102,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,53.5,2963,Dental Visit
2018,17031671900,Prevention,Cervical cancer screening among adult women aged 21-65 years,82.6,1378,Cervical Cancer Screening
2018,17031260500,Health Outcomes,Chronic kidney disease among adults aged >=18 years,4.8,1934,Chronic Kidney Disease
2018,17031650500,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,10.7,4421,Diabetes
2018,17031520600,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",24.6,2544,Core preventive services for older men
2018,17031271500,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,18.1,1397,Diabetes
2018,17031711000,Unhealthy Behaviors,Obesity among adults aged >=18 years,41.9,3475,Obesity
2018,17031700200,Health Outcomes,All teeth lost among adults aged >=65 years,12.5,6609,Teeth Loss
2018,17031490600,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",23.9,1562,Core preventive services for older men
2018,17031710500,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,15.2,4123,Binge Drinking
2017,17031390700,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,29.5,5592,High Cholesterol
2018,17031260200,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,5.0,1136,Cancer (except skin)
2018,17031730400,Health Outcomes,Current asthma among adults aged >=18 years,11.6,3514,Current Asthma
2018,17031290900,Health Outcomes,Current asthma among adults aged >=18 years,14.1,4530,Current Asthma
2017,17031310800,Health Outcomes,High blood pressure among adults aged >=18 years,24.8,4516,High Blood Pressure
2018,17031300800,Unhealthy Behaviors,Obesity among adults aged >=18 years,41.5,4610,Obesity
2018,17031600900,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",26.3,3699,Core preventive services for older women
2018,17031283100,Health Outcomes,All teeth lost among adults aged >=65 years,11.1,2703,Teeth Loss
2017,17031680600,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,32.3,1431,High Cholesterol
2018,17031480500,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",61.4,3206,Colorectal Cancer Screening
2018,17031691100,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,10.0,3266,COPD
2018,17031420300,Prevention,Mammography use among women aged 50-74 years,83.8,2488,Mammography
2018,17031460700,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,4.0,3314,Cancer (except skin)
2017,17031410500,Health Outcomes,High blood pressure among adults aged >=18 years,27.8,2557,High Blood Pressure
2018,17031710600,Prevention,Mammography use among women aged 50-74 years,82.5,1838,Mammography
2018,17031660302,Prevention,Current lack of health insurance among adults aged 18-64 years,37.6,5527,Health Insurance
2018,17031750100,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",23.9,4147,Core preventive services for older men
2018,17031760803,Health Outcomes,Coronary heart disease among adults aged >=18 years,5.5,6236,Coronary Heart Disease
2018,17031360200,Health Outcomes,Coronary heart disease among adults aged >=18 years,5.7,1443,Coronary Heart Disease
2018,17031750200,Unhealthy Behaviors,Obesity among adults aged >=18 years,30.8,3227,Obesity
2018,17031420800,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,16.5,2213,Binge Drinking
2018,17031280900,Prevention,Cervical cancer screening among adult women aged 21-65 years,79.4,942,Cervical Cancer Screening
2018,17031580300,Prevention,Current lack of health insurance among adults aged 18-64 years,40.7,2426,Health Insurance
2018,17031500100,Prevention,Cervical cancer screening among adult women aged 21-65 years,86.5,3644,Cervical Cancer Screening
2018,17031681100,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,81.6,3517,Annual Checkup
2017,17031271800,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,33.3,970,High Cholesterol
2018,17031520500,Prevention,Mammography use among women aged 50-74 years,76.3,4301,Mammography
2018,17031750200,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,19.1,3227,Binge Drinking
2018,17031410700,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,24.4,2154,Binge Drinking
2018,17031540102,Health Outcomes,Chronic kidney disease among adults aged >=18 years,5.7,3109,Chronic Kidney Disease
2018,17031381500,Unhealthy Behaviors,Obesity among adults aged >=18 years,47.4,237,Obesity
2018,17031620100,Health Outcomes,All teeth lost among adults aged >=65 years,13.0,4289,Teeth Loss
2018,17031670900,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",23.3,1351,Core preventive services for older men
2018,17031681200,Health Outcomes,Chronic kidney disease among adults aged >=18 years,5.2,2716,Chronic Kidney Disease
2018,17031510200,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,17.3,2986,Diabetes
2018,17031810400,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,29.6,5350,Sleep <7 hours
2018,17031292400,Prevention,Mammography use among women aged 50-74 years,81.8,2268,Mammography
2017,17031740200,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,70.2,6547,Taking BP Medication
2018,17031610300,Health Outcomes,Current asthma among adults aged >=18 years,9.9,5658,Current Asthma
2018,17031460500,Prevention,Cervical cancer screening among adult women aged 21-65 years,86.5,5789,Cervical Cancer Screening
2018,17031650302,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,13.5,4344,Physical Health
2018,17031310200,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,25.0,1336,Binge Drinking
2018,17031640300,Health Outcomes,All teeth lost among adults aged >=65 years,11.8,6463,Teeth Loss
2017,17031700502,Prevention,Cholesterol screening among adults aged >=18 years,89.9,3036,Cholesterol Screening
2018,17031661100,Health Outcomes,Current asthma among adults aged >=18 years,10.8,6542,Current Asthma
2018,17031671300,Unhealthy Behaviors,Obesity among adults aged >=18 years,41.8,2688,Obesity
2018,17031261000,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,9.8,2319,COPD
2018,17031650400,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,53.1,6743,Dental Visit
2018,17031260200,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,17.9,1136,Diabetes
2018,17031431302,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,15.8,4166,Diabetes
2018,17031611000,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,35.0,1098,Dental Visit
2018,17031310600,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,14.5,5868,Mental Health
2017,17031700501,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,29.9,7125,High Cholesterol
2018,17031390300,Unhealthy Behaviors,Current smoking among adults aged >=18 years,21.6,2743,Current Smoking
2017,17031301200,Health Outcomes,High blood pressure among adults aged >=18 years,30.7,4012,High Blood Pressure
2018,17031590600,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",22.1,3564,Core preventive services for older women
2018,17031411200,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,7.3,1640,Physical Health
2018,17031300600,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,50.5,3212,Dental Visit
2017,17031620300,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,29.9,6399,High Cholesterol
2018,17031640100,Prevention,Cervical cancer screening among adult women aged 21-65 years,81.6,1211,Cervical Cancer Screening
2018,17031381900,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,14.2,1295,Mental Health
2017,17031480300,Health Outcomes,High blood pressure among adults aged >=18 years,48.0,1468,High Blood Pressure
2018,17031400800,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,19.3,2701,Mental Health
2018,17031430600,Health Outcomes,Coronary heart disease among adults aged >=18 years,7.1,1665,Coronary Heart Disease
2018,17031650100,Health Outcomes,Chronic kidney disease among adults aged >=18 years,3.2,4816,Chronic Kidney Disease
2018,17031410100,Health Outcomes,All teeth lost among adults aged >=65 years,8.1,1802,Teeth Loss
2018,17031500100,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,12.3,3644,Mental Health
2018,17031360200,Health Outcomes,Arthritis among adults aged >=18 years,24.6,1443,Arthritis
2017,17031580400,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,66.3,4795,Taking BP Medication
2018,17031261000,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,18.1,2319,Physical Health
2018,17031720500,Health Outcomes,Stroke among adults aged >=18 years,2.0,2166,Stroke
2018,17031640300,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,9.0,6463,Diabetes
2018,17031730700,Prevention,Mammography use among women aged 50-74 years,81.8,2331,Mammography
2018,17031580200,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,20.3,3515,Binge Drinking
2017,17031283200,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,64.6,1664,Taking BP Medication
2018,17031750600,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,19.5,3681,Diabetes
2017,17031650500,Health Outcomes,High blood pressure among adults aged >=18 years,29.2,4421,High Blood Pressure
2018,17031720700,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",28.1,3149,Core preventive services for older women
2018,17031490800,Prevention,Mammography use among women aged 50-74 years,82.6,4007,Mammography
2018,17031580502,Health Outcomes,Arthritis among adults aged >=18 years,17.2,5349,Arthritis
2018,17031670100,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,9.4,1516,COPD
2018,17031710800,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",23.3,5338,Core preventive services for older men
2018,17031580600,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,10.5,5531,Diabetes
2018,17031671100,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,19.7,1259,Physical Health
2018,17031280100,Health Outcomes,Stroke among adults aged >=18 years,0.9,4872,Stroke
2018,17031710700,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,34.2,3583,Physical Inactivity
2018,17031600600,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,14.4,2738,Mental Health
2018,17031612000,Health Outcomes,Current asthma among adults aged >=18 years,13.4,1545,Current Asthma
2018,17031640100,Unhealthy Behaviors,Obesity among adults aged >=18 years,31.1,1211,Obesity
2018,17031430600,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,13.7,1665,Mental Health
2018,17031610400,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,14.5,2213,Diabetes
2018,17031700100,Health Outcomes,All teeth lost among adults aged >=65 years,15.6,3427,Teeth Loss
2018,17031420200,Prevention,Mammography use among women aged 50-74 years,83.7,1723,Mammography
2017,17031680900,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,33.6,4019,High Cholesterol
2018,17031630300,Health Outcomes,Current asthma among adults aged >=18 years,8.7,5521,Current Asthma
2017,17031650100,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,66.0,4816,Taking BP Medication
2018,17031560700,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,60.2,3484,Dental Visit
2018,17031690300,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,21.7,2191,Physical Health
2018,17031540101,Unhealthy Behaviors,Current smoking among adults aged >=18 years,33.3,3373,Current Smoking
2018,17031292500,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,16.2,4140,Mental Health
2018,17031510300,Unhealthy Behaviors,Obesity among adults aged >=18 years,44.5,5360,Obesity
2018,17031271400,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,42.9,1527,Dental Visit
2018,17031301600,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",42.8,4654,Colorectal Cancer Screening
2018,17031691400,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",20.2,3611,Core preventive services for older women
2018,17031290900,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,17.4,4530,Diabetes
2018,17031520400,Health Outcomes,Arthritis among adults aged >=18 years,20.9,4090,Arthritis
2018,17031630500,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,3.7,6364,Cancer (except skin)
2018,17031680600,Health Outcomes,Coronary heart disease among adults aged >=18 years,8.6,1431,Coronary Heart Disease
2018,17031640800,Prevention,Cervical cancer screening among adult women aged 21-65 years,81.1,1716,Cervical Cancer Screening
2018,17031490800,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,14.5,4007,Binge Drinking
2018,17031291200,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,15.9,2240,Binge Drinking
2018,17031310900,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,11.0,5123,Diabetes
2018,17031530400,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,44.3,2223,Sleep <7 hours
2018,17031530400,Health Outcomes,Coronary heart disease among adults aged >=18 years,6.1,2223,Coronary Heart Disease
2018,17031720400,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,8.2,1924,Physical Health
2018,17031480500,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,15.2,3206,Binge Drinking
2018,17031620300,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",53.3,6399,Colorectal Cancer Screening
2018,17031610800,Health Outcomes,Current asthma among adults aged >=18 years,9.4,1393,Current Asthma
2018,17031600600,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,4.9,2738,Cancer (except skin)
2018,17031410100,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,4.2,1802,COPD
2018,17031650301,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,27.1,5711,Physical Inactivity
2017,17031260500,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,75.0,1934,Taking BP Medication
2018,17031440201,Prevention,Mammography use among women aged 50-74 years,83.5,5060,Mammography
2018,17031260300,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",51.6,1564,Colorectal Cancer Screening
2018,17031630200,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",49.0,1931,Colorectal Cancer Screening
2018,17031460301,Health Outcomes,Chronic kidney disease among adults aged >=18 years,4.2,3404,Chronic Kidney Disease
2018,17031611100,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,39.2,2922,Physical Inactivity
2018,17031640400,Prevention,Mammography use among women aged 50-74 years,75.0,3190,Mammography
2018,17031300700,Health Outcomes,Chronic kidney disease among adults aged >=18 years,3.4,5194,Chronic Kidney Disease
2018,17031730100,Health Outcomes,All teeth lost among adults aged >=65 years,16.1,2424,Teeth Loss
2018,17031560900,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,71.7,5093,Dental Visit
2018,17031671800,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,15.1,1422,Binge Drinking
2018,17031600600,Health Outcomes,Stroke among adults aged >=18 years,3.4,2738,Stroke
2017,17031470100,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,33.0,2916,High Cholesterol
2018,17031510100,Unhealthy Behaviors,Current smoking among adults aged >=18 years,19.9,3530,Current Smoking
2018,17031420400,Health Outcomes,Coronary heart disease among adults aged >=18 years,7.4,1329,Coronary Heart Disease
2018,17031660600,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,75.6,6333,Annual Checkup
2018,17031561000,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,21.1,5161,Physical Inactivity
2017,17031460700,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,28.9,3314,High Cholesterol
2018,17031400400,Health Outcomes,All teeth lost among adults aged >=65 years,21.1,1955,Teeth Loss
2018,17031400800,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,48.5,2701,Sleep <7 hours
2017,17031350400,Health Outcomes,High blood pressure among adults aged >=18 years,52.1,389,High Blood Pressure
2018,17031520100,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,14.8,2075,Mental Health
2017,17031490500,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,78.5,2242,Taking BP Medication
2018,17031670700,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,5.6,1491,Cancer (except skin)
2018,17031750100,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,7.2,4147,Cancer (except skin)
2017,17031611700,Prevention,Cholesterol screening among adults aged >=18 years,78.6,1990,Cholesterol Screening
2017,17031570400,Health Outcomes,High blood pressure among adults aged >=18 years,25.3,1615,High Blood Pressure
2018,17031710900,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,5.7,2198,Cancer (except skin)
2018,17031681000,Health Outcomes,Stroke among adults aged >=18 years,8.3,3498,Stroke
2018,17031310900,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",22.1,5123,Core preventive services for older men
2018,17031283200,Health Outcomes,Stroke among adults aged >=18 years,1.8,1664,Stroke
2017,17031670600,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,32.4,1650,High Cholesterol
2017,17031620400,Health Outcomes,High blood pressure among adults aged >=18 years,24.6,5198,High Blood Pressure
2018,17031561000,Health Outcomes,Stroke among adults aged >=18 years,2.9,5161,Stroke
2018,17031530502,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,8.7,1667,COPD
2017,17031340400,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,32.5,1900,High Cholesterol
2017,17031700402,Health Outcomes,High blood pressure among adults aged >=18 years,36.4,3914,High Blood Pressure
2018,17031340600,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,18.4,907,COPD
2018,17031711300,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,9.8,1626,COPD
2018,17031390200,Health Outcomes,Coronary heart disease among adults aged >=18 years,3.1,1840,Coronary Heart Disease
2018,17031252201,Health Outcomes,Stroke among adults aged >=18 years,7.5,2953,Stroke
2018,17031600900,Health Outcomes,All teeth lost among adults aged >=65 years,10.2,3699,Teeth Loss
2018,17031271800,Health Outcomes,All teeth lost among adults aged >=65 years,41.9,970,Teeth Loss
2017,17031650200,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,66.5,7320,Taking BP Medication
2018,17031580100,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,19.2,2989,Binge Drinking
2018,17031550200,Health Outcomes,All teeth lost among adults aged >=65 years,12.5,2798,Teeth Loss
2018,17031431200,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,83.8,3078,Annual Checkup
2018,17031282800,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,6.9,1691,Diabetes
2018,17031280400,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,15.7,1366,Binge Drinking
2017,17031580400,Prevention,Cholesterol screening among adults aged >=18 years,78.4,4795,Cholesterol Screening
2018,17031700402,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,18.7,3914,Binge Drinking
2018,17031300600,Health Outcomes,Arthritis among adults aged >=18 years,18.8,3212,Arthritis
2018,17031440900,Health Outcomes,Chronic kidney disease among adults aged >=18 years,5.0,2610,Chronic Kidney Disease
2018,17031340500,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,9.5,1544,COPD
2018,17031430900,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,13.5,1814,Mental Health
2018,17031650302,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,69.5,4344,Annual Checkup
2017,17031580700,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,63.8,6137,Taking BP Medication
2018,17031700401,Prevention,Cervical cancer screening among adult women aged 21-65 years,84.6,5923,Cervical Cancer Screening
2018,17031280400,Health Outcomes,Stroke among adults aged >=18 years,5.0,1366,Stroke
2018,17031680900,Health Outcomes,Arthritis among adults aged >=18 years,30.1,4019,Arthritis
2018,17031650302,Prevention,Cervical cancer screening among adult women aged 21-65 years,79.7,4344,Cervical Cancer Screening
2018,17031710200,Unhealthy Behaviors,Obesity among adults aged >=18 years,44.3,5049,Obesity
2018,17031291200,Prevention,Mammography use among women aged 50-74 years,82.1,2240,Mammography
2018,17031410800,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,5.2,2662,Cancer (except skin)
2017,17031611300,Prevention,Cholesterol screening among adults aged >=18 years,73.7,3556,Cholesterol Screening
2018,17031610400,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,18.1,2213,Mental Health
2018,17031440600,Health Outcomes,Current asthma among adults aged >=18 years,10.9,2080,Current Asthma
2018,17031282700,Unhealthy Behaviors,Obesity among adults aged >=18 years,31.0,2349,Obesity
2017,17031310800,Prevention,Cholesterol screening among adults aged >=18 years,77.5,4516,Cholesterol Screening
2018,17031252202,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",18.0,4609,Core preventive services for older men
2018,17031671100,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",52.2,1259,Colorectal Cancer Screening
2018,17031670200,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,5.2,1380,Cancer (except skin)
2017,17031660301,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,66.8,1785,Taking BP Medication
2018,17031420100,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",21.0,1441,Core preventive services for older men
2018,17031710400,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",19.8,5651,Core preventive services for older women
2018,17031430700,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,19.2,2210,Diabetes
2018,17031320400,Health Outcomes,Coronary heart disease among adults aged >=18 years,1.2,2518,Coronary Heart Disease
2018,17031611200,Health Outcomes,All teeth lost among adults aged >=65 years,23.2,2824,Teeth Loss
2018,17031670700,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,48.0,1491,Sleep <7 hours
2018,17031760801,Prevention,Current lack of health insurance among adults aged 18-64 years,13.5,4047,Health Insurance
2018,17031570500,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,6.0,2462,COPD
2018,17031281900,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,26.7,4844,Binge Drinking
2018,17031351500,Health Outcomes,Current asthma among adults aged >=18 years,11.9,255,Current Asthma
2018,17031672000,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,16.8,3735,Physical Health
2018,17031690900,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,82.9,4520,Annual Checkup
2018,17031470100,Health Outcomes,Coronary heart disease among adults aged >=18 years,7.7,2916,Coronary Heart Disease
2018,17031630300,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,37.4,5521,Sleep <7 hours
2017,17031612100,Prevention,Cholesterol screening among adults aged >=18 years,83.3,1470,Cholesterol Screening
2018,17031612000,Health Outcomes,Chronic kidney disease among adults aged >=18 years,4.2,1545,Chronic Kidney Disease
2018,17031490800,Health Outcomes,Stroke among adults aged >=18 years,6.1,4007,Stroke
2018,17031390500,Unhealthy Behaviors,Obesity among adults aged >=18 years,31.8,1598,Obesity
2018,17031560300,Health Outcomes,Coronary heart disease among adults aged >=18 years,6.8,3187,Coronary Heart Disease
2018,17031720300,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,20.9,3723,Binge Drinking
2018,17031760802,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,31.5,2276,Sleep <7 hours
2018,17031590600,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,37.2,3564,Sleep <7 hours
2018,17031300600,Unhealthy Behaviors,Obesity among adults aged >=18 years,36.4,3212,Obesity
2017,17031570200,Health Outcomes,High blood pressure among adults aged >=18 years,29.3,1943,High Blood Pressure
2018,17031440101,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",18.0,3746,Core preventive services for older men
2018,17031570500,Prevention,Cervical cancer screening among adult women aged 21-65 years,81.0,2462,Cervical Cancer Screening
2018,17031260800,Prevention,Mammography use among women aged 50-74 years,81.6,2539,Mammography
2018,17031691200,Health Outcomes,Current asthma among adults aged >=18 years,13.5,2847,Current Asthma
2018,17031650301,Prevention,Cervical cancer screening among adult women aged 21-65 years,82.3,5711,Cervical Cancer Screening
2018,17031740400,Health Outcomes,Coronary heart disease among adults aged >=18 years,4.4,4785,Coronary Heart Disease
2018,17031520500,Health Outcomes,Stroke among adults aged >=18 years,3.5,4301,Stroke
2018,17031611300,Health Outcomes,All teeth lost among adults aged >=65 years,21.3,3556,Teeth Loss
2018,17031460400,Health Outcomes,All teeth lost among adults aged >=65 years,18.3,3705,Teeth Loss
2018,17031720600,Health Outcomes,Chronic kidney disease among adults aged >=18 years,2.4,1756,Chronic Kidney Disease
2018,17031611800,Prevention,Mammography use among women aged 50-74 years,81.2,2139,Mammography
2018,17031671400,Unhealthy Behaviors,Obesity among adults aged >=18 years,45.1,2072,Obesity
2018,17031720200,Unhealthy Behaviors,Current smoking among adults aged >=18 years,13.1,4016,Current Smoking
2018,17031252102,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,15.9,6438,Physical Health
2018,17031681400,Prevention,Current lack of health insurance among adults aged 18-64 years,23.0,3247,Health Insurance
2018,17031300800,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,8.4,4610,COPD
2018,17031640700,Prevention,Cervical cancer screening among adult women aged 21-65 years,80.1,3156,Cervical Cancer Screening
2018,17031560100,Health Outcomes,Chronic kidney disease among adults aged >=18 years,3.9,1473,Chronic Kidney Disease
2018,17031460301,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,8.9,3404,COPD
2018,17031491200,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",22.1,2444,Core preventive services for older women
2018,17031691100,Health Outcomes,Arthritis among adults aged >=18 years,28.8,3266,Arthritis
2017,17031430101,Prevention,Cholesterol screening among adults aged >=18 years,83.7,3689,Cholesterol Screening
2017,17031291600,Prevention,Cholesterol screening among adults aged >=18 years,80.1,1055,Cholesterol Screening
2018,17031410600,Health Outcomes,Current asthma among adults aged >=18 years,10.3,2327,Current Asthma
2018,17031540101,Prevention,Cervical cancer screening among adult women aged 21-65 years,78.7,3373,Cervical Cancer Screening
2018,17031660302,Prevention,Mammography use among women aged 50-74 years,79.3,5527,Mammography
2018,17031600900,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,72.6,3699,Annual Checkup
2018,17031530200,Unhealthy Behaviors,Current smoking among adults aged >=18 years,24.6,5152,Current Smoking
